ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (observed),Juneteenth National Independence Day (observed)_lower,Juneteenth National Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving Day,Thanksgiving Day_lower,Thanksgiving Day_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-09,2409.3831385155627,2526.941327604189,2870.3848234609636,2409.3831385155627,2409.3831385155627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.9878838067251,287.9878838067251,287.9878838067251,0.0,0.0,0.0,145.13448571428614,145.13448571428614,145.13448571428614,-59.30294445841213,-59.30294445841213,-59.30294445841213,202.15634255085106,202.15634255085106,202.15634255085106,0.0,0.0,0.0,2697.371022322288
2023-01-10,2411.25049917897,2394.6487585825953,2712.821883412724,2411.25049917897,2411.25049917897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.82701879356458,141.82701879356458,141.82701879356458,0.0,0.0,0.0,146.10249627963282,146.10249627963282,146.10249627963282,-202.86286724135346,-202.86286724135346,-202.86286724135346,198.58738975528527,198.58738975528527,198.58738975528527,0.0,0.0,0.0,2553.0775179725347
2023-01-11,2413.1178598423776,2396.2472745278756,2735.7708640023066,2413.1178598423776,2413.1178598423776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.20998554549794,151.20998554549794,151.20998554549794,0.0,0.0,0.0,137.21831984118356,137.21831984118356,137.21831984118356,-181.70524634398126,-181.70524634398126,-181.70524634398126,195.69691204829567,195.69691204829567,195.69691204829567,0.0,0.0,0.0,2564.3278453878756
2023-01-12,2414.985220505785,2552.569687932983,2867.6983202968167,2414.985220505785,2414.985220505785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.30423541610406,297.30423541610406,297.30423541610406,0.0,0.0,0.0,120.56150584672375,120.56150584672375,120.56150584672375,-16.87141849421072,-16.87141849421072,-16.87141849421072,193.614148063591,193.614148063591,193.614148063591,0.0,0.0,0.0,2712.289455921889
2023-01-13,2416.852581169192,2711.0284836452543,3032.2033369336236,2416.852581169192,2416.852581169192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.54932468405934,444.54932468405934,444.54932468405934,0.0,0.0,0.0,101.00101251343492,101.00101251343492,101.00101251343492,151.09902358514475,151.09902358514475,151.09902358514475,192.44928858547988,192.44928858547988,192.44928858547988,0.0,0.0,0.0,2861.4019058532513
2023-01-14,2418.7199418326004,2747.8367193792005,3057.2978212789008,2418.7199418326004,2418.7199418326004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.9826733673819,484.9826733673819,484.9826733673819,0.0,0.0,0.0,82.5853840689185,82.5853840689185,82.5853840689185,210.10629700233906,210.10629700233906,210.10629700233906,192.2909922961243,192.2909922961243,192.2909922961243,0.0,0.0,0.0,2903.702615199982
2023-01-15,2420.587302496008,2619.1182443969474,2943.211332063051,2420.587302496008,2420.587302496008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.66544782335126,357.66544782335126,357.66544782335126,0.0,0.0,0.0,64.9238326694639,64.9238326694639,64.9238326694639,99.53715595021445,99.53715595021445,99.53715595021445,193.2044592036729,193.2044592036729,193.2044592036729,0.0,0.0,0.0,2778.252750319359
2023-01-16,2422.454663159415,2488.9360664603187,2821.0468205348743,2422.454663159415,2422.454663159415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.448262203678354,50.448262203678354,50.448262203678354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.46625119782937,229.46625119782937,229.46625119782937,50.448262203678354,50.448262203678354,50.448262203678354,43.09082465373821,43.09082465373821,43.09082465373821,-59.30294445852189,-59.30294445852189,-59.30294445852189,195.2301087989347,195.2301087989347,195.2301087989347,0.0,0.0,0.0,2651.9209143572443
2023-01-17,2424.3220238228223,2275.4838104168816,2590.7509758925034,2424.3220238228223,2424.3220238228223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.384018025799372,7.384018025799372,7.384018025799372,0.0,0.0,0.0,11.86399214614211,11.86399214614211,11.86399214614211,-202.86286724139708,-202.86286724139708,-202.86286724139708,198.3828931210543,198.3828931210543,198.3828931210543,0.0,0.0,0.0,2431.7060418486217
2023-01-18,2426.1893844862293,2255.7626380844213,2587.747611321698,2426.1893844862293,2426.1893844862293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.870523410589832,-7.870523410589832,-7.870523410589832,0.0,0.0,0.0,-28.81753437826617,-28.81753437826617,-28.81753437826617,-181.70524634433778,-181.70524634433778,-181.70524634433778,202.65225731201403,202.65225731201403,202.65225731201403,0.0,0.0,0.0,2418.3188610756397
2023-01-19,2428.056745149637,2377.8825623787634,2704.524674580888,2428.056745149637,2428.056745149637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.29447966473887,119.29447966473887,119.29447966473887,0.0,0.0,0.0,-71.83684425093867,-71.83684425093867,-71.83684425093867,-16.87141849405348,-16.87141849405348,-16.87141849405348,208.00274240973093,208.00274240973093,208.00274240973093,0.0,0.0,0.0,2547.351224814376
2023-01-20,2429.9241058130447,2519.094040882832,2842.273125333069,2429.9241058130447,2429.9241058130447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.9829508617676,258.9829508617676,258.9829508617676,0.0,0.0,0.0,-106.4912803012689,-106.4912803012689,-106.4912803012689,151.09902358522805,151.09902358522805,151.09902358522805,214.37520757780848,214.37520757780848,214.37520757780848,0.0,0.0,0.0,2688.9070566748123
2023-01-21,2431.791466476452,2585.2210518129127,2907.4546285197357,2431.791466476452,2431.791466476452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.5415726715785,306.5415726715785,306.5415726715785,0.0,0.0,0.0,-125.25335652504023,-125.25335652504023,-125.25335652504023,210.10629700230038,210.10629700230038,210.10629700230038,221.68863219431842,221.68863219431842,221.68863219431842,0.0,0.0,0.0,2738.3330391480304
2023-01-22,2433.6588271398596,2468.3965476794274,2798.8233767107604,2433.6588271398596,2433.6588271398596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.8766564409489,200.8766564409489,200.8766564409489,0.0,0.0,0.0,-128.50294220211256,-128.50294220211256,-128.50294220211256,99.53715595010395,99.53715595010395,99.53715595010395,229.84244269295752,229.84244269295752,229.84244269295752,0.0,0.0,0.0,2634.5354835808084
2023-01-23,2435.526187803267,2325.743951716473,2645.4697051665576,2435.526187803267,2435.526187803267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.83844574074617,55.83844574074617,55.83844574074617,0.0,0.0,0.0,-123.57790500344478,-123.57790500344478,-123.57790500344478,-59.3029444586553,-59.3029444586553,-59.3029444586553,238.7192952028462,238.7192952028462,238.7192952028462,0.0,0.0,0.0,2491.364633544013
2023-01-24,2437.393548466675,2207.776909354542,2520.867426175067,2437.393548466675,2437.393548466675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.72918761960777,-73.72918761960777,-73.72918761960777,0.0,0.0,0.0,-119.05455362654608,-119.05455362654608,-119.05455362654608,-202.86286724114944,-202.86286724114944,-202.86286724114944,248.1882332480878,248.1882332480878,248.1882332480878,0.0,0.0,0.0,2363.664360847067
2023-01-25,2439.2609091300824,2225.8917601945705,2549.799385991829,2439.2609091300824,2439.2609091300824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.45151010429314,-42.45151010429314,-42.45151010429314,0.0,0.0,0.0,-118.85439412846443,-118.85439412846443,-118.85439412846443,-181.70524634427255,-181.70524634427255,-181.70524634427255,258.1081303684439,258.1081303684439,258.1081303684439,0.0,0.0,0.0,2396.8093990257894
2023-01-26,2441.12826979349,2405.5590396380944,2732.810407681204,2441.12826979349,2441.12826979349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.92556651846039,130.92556651846039,130.92556651846039,0.0,0.0,0.0,-120.534335743331,-120.534335743331,-120.534335743331,-16.871418493945335,-16.871418493945335,-16.871418493945335,268.3313207557367,268.3313207557367,268.3313207557367,0.0,0.0,0.0,2572.0538363119504
2023-01-27,2442.9956304568973,2599.316350338643,2924.3940132225475,2442.9956304568973,2442.9956304568973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.40638846423155,311.40638846423155,311.40638846423155,0.0,0.0,0.0,-118.3999521610144,-118.3999521610144,-118.3999521610144,151.09902358534995,151.09902358534995,151.09902358534995,278.7073170398961,278.7073170398961,278.7073170398961,0.0,0.0,0.0,2754.4020189211287
2023-01-28,2444.8629911203047,2678.8277222980305,2984.637879657052,2444.8629911203047,2444.8629911203047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.92441383106706,390.92441383106706,390.92441383106706,0.0,0.0,0.0,-108.26839646749265,-108.26839646749265,-108.26839646749265,210.10629700242882,210.10629700242882,210.10629700242882,289.0865132961309,289.0865132961309,289.0865132961309,0.0,0.0,0.0,2835.7874049513716
2023-01-29,2446.7303517837126,2603.686354069159,2922.4917254539746,2446.7303517837126,2446.7303517837126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.88093117977775,308.88093117977775,308.88093117977775,0.0,0.0,0.0,-89.97999795405889,-89.97999795405889,-89.97999795405889,99.53715595060426,99.53715595060426,99.53715595060426,299.32377318323233,299.32377318323233,299.32377318323233,0.0,0.0,0.0,2755.6112829634903
2023-01-30,2448.5977124471196,2476.323398482741,2792.1676094658687,2448.5977124471196,2448.5977124471196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.65222983578806,183.65222983578806,183.65222983578806,0.0,0.0,0.0,-66.32663349196385,-66.32663349196385,-66.32663349196385,-59.30294445878868,-59.30294445878868,-59.30294445878868,309.2818077865405,309.2818077865405,309.2818077865405,0.0,0.0,0.0,2632.249942282908
2023-01-31,2450.4650731105276,2364.505847685103,2685.4331823765006,2450.4650731105276,2450.4650731105276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.71046963107531,75.71046963107531,75.71046963107531,0.0,0.0,0.0,-40.26091819773874,-40.26091819773874,-40.26091819773874,-202.86286724119307,-202.86286724119307,-202.86286724119307,318.83425507000715,318.83425507000715,318.83425507000715,0.0,0.0,0.0,2526.175542741603
2023-02-01,2452.332433773935,2431.0876850703326,2746.310111818116,2452.332433773935,2452.332433773935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.96132518008713,132.96132518008713,132.96132518008713,0.0,0.0,0.0,-13.201811075560784,-13.201811075560784,-13.201811075560784,-181.70524634415744,-181.70524634415744,-181.70524634415744,327.8683825998053,327.8683825998053,327.8683825998053,0.0,0.0,0.0,2585.293758954022
2023-02-02,2454.199794437342,2643.506623660609,2945.99130199305,2454.199794437342,2454.199794437342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.9076253054807,333.9076253054807,333.9076253054807,0.0,0.0,0.0,14.491696710328293,14.491696710328293,14.491696710328293,-16.8714184937881,-16.8714184937881,-16.8714184937881,336.2873470889406,336.2873470889406,336.2873470889406,0.0,0.0,0.0,2788.1074197428225
2023-02-03,2456.06715510075,2824.6600159499,3148.007806113489,2456.06715510075,2456.06715510075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.2570725057221,537.2570725057221,537.2570725057221,0.0,0.0,0.0,42.14609096063005,42.14609096063005,42.14609096063005,151.0990235854332,151.0990235854332,151.0990235854332,344.01195795965884,344.01195795965884,344.01195795965884,0.0,0.0,0.0,2993.324227606472
2023-02-04,2457.934515764157,2922.1086685451914,3247.4049294667707,2457.934515764157,2457.934515764157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.4246092104041,629.4246092104041,629.4246092104041,0.0,0.0,0.0,68.33640508862511,68.33640508862511,68.33640508862511,210.1062970024105,210.1062970024105,210.1062970024105,350.9819071193685,350.9819071193685,350.9819071193685,0.0,0.0,0.0,3087.359124974561
2023-02-05,2459.8018764275644,2849.0809104923355,3172.420309548669,2459.8018764275644,2459.8018764275644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.428343031988,548.428343031988,548.428343031988,0.0,0.0,0.0,91.73474403582316,91.73474403582316,91.73474403582316,99.53715595049377,99.53715595049377,99.53715595049377,357.15644304567104,357.15644304567104,357.15644304567104,0.0,0.0,0.0,3008.2302194595522
2023-02-06,2461.669237090972,2713.9891424524258,3036.014202485221,2461.669237090972,2461.669237090972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.1217409819359,415.1217409819359,415.1217409819359,0.0,0.0,0.0,111.91020183465658,111.91020183465658,111.91020183465658,-59.302944458898466,-59.302944458898466,-59.302944458898466,362.51448360617775,362.51448360617775,362.51448360617775,0.0,0.0,0.0,2876.790978072908
2023-02-07,2463.5365977543793,2592.2169087886723,2928.4768192418774,2463.5365977543793,2463.5365977543793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.9942596997047,292.9942596997047,292.9942596997047,0.0,0.0,0.0,128.80294862076093,128.80294862076093,128.80294862076093,-202.86286724127743,-202.86286724127743,-202.86286724127743,367.05417832022124,367.05417832022124,367.05417832022124,0.0,0.0,0.0,2756.530857454084
2023-02-08,2465.4039584177867,2626.3814090069145,2966.068903471006,2465.4039584177867,2465.4039584177867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.3989155017706,330.3989155017706,330.3989155017706,0.0,0.0,0.0,141.31221532168786,141.31221532168786,141.31221532168786,-181.70524634409225,-181.70524634409225,-181.70524634409225,370.7919465241751,370.7919465241751,370.7919465241751,0.0,0.0,0.0,2795.8028739195574
2023-02-09,2467.2713190811946,2814.3659857958173,3129.1123801611484,2467.2713190811946,2467.2713190811946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.71725508798477,503.71725508798477,503.71725508798477,0.0,0.0,0.0,146.8276409051273,146.8276409051273,146.8276409051273,-16.871418494435286,-16.871418494435286,-16.871418494435286,373.76103267729263,373.76103267729263,373.76103267729263,0.0,0.0,0.0,2970.9885741691796
2023-02-10,2469.138679744602,2979.2070179696534,3302.2217976423603,2469.138679744602,2469.138679744602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.9618786550416,669.9618786550416,669.9618786550416,0.0,0.0,0.0,142.85322165509373,142.85322165509373,142.85322165509373,151.09902358551656,151.09902358551656,151.09902358551656,376.0096334144314,376.0096334144314,376.0096334144314,0.0,0.0,0.0,3139.100558399644
2023-02-11,2471.0060404361734,3036.6779220178905,3359.1187731382656,2471.0060404361734,2471.0060404361734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.2948766303947,717.2948766303947,717.2948766303947,0.0,0.0,0.0,129.58991708974935,129.58991708974935,129.58991708974935,210.10629700237183,210.10629700237183,210.10629700237183,377.5986625382735,377.5986625382735,377.5986625382735,0.0,0.0,0.0,3188.300917066568
2023-02-12,2472.873401127744,2899.9413461028266,3229.52847459425,2472.873401127744,2472.873401127744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.9560922845371,588.9560922845371,588.9560922845371,0.0,0.0,0.0,110.81970671169029,110.81970671169029,110.81970671169029,99.53715595038148,99.53715595038148,99.53715595038148,378.59922962246526,378.59922962246526,378.59922962246526,0.0,0.0,0.0,3061.829493412281
